time(s)	cellId	rnti	lcid	packetSize
1.29672	1	1	5	1030
1.29676	1	1	5	1030
1.2968	1	1	5	1030
1.29684	1	1	5	1030
1.29688	1	1	5	1030
1.29692	1	1	5	1030
1.29696	1	1	5	1030
1.297	1	1	5	1030
1.29704	1	1	5	1030
1.29708	1	1	5	1030
1.29712	1	1	5	1030
1.29716	1	1	5	1030
1.2972	1	1	5	1030
1.29724	1	1	5	1030
1.29728	1	1	5	1030
1.29732	1	1	5	1030
1.29736	1	1	5	1030
1.2974	1	1	5	1030
1.29744	1	1	5	1030
1.29748	1	1	5	1030
1.29752	1	1	5	1030
1.29756	1	1	5	1030
1.2976	1	1	5	1030
1.29764	1	1	5	1030
1.29768	1	1	5	1030
1.29772	1	1	5	1030
1.29776	1	1	5	1030
1.2978	1	1	5	1030
1.29784	1	1	5	1030
1.29788	1	1	5	1030
1.29792	1	1	5	1030
1.29796	1	1	5	1030
1.298	1	1	5	1030
1.29804	1	1	5	1030
1.29808	1	1	5	1030
1.29812	1	1	5	1030
1.29816	1	1	5	1030
1.2982	1	1	5	1030
1.29824	1	1	5	1030
1.29828	1	1	5	1030
1.29832	1	1	5	1030
1.29836	1	1	5	1030
1.2984	1	1	5	1030
1.29844	1	1	5	1030
1.29848	1	1	5	1030
1.29852	1	1	5	1030
1.29856	1	1	5	1030
1.2986	1	1	5	1030
1.29864	1	1	5	1030
1.29868	1	1	5	1030
1.29872	1	1	5	1030
1.29876	1	1	5	1030
1.2988	1	1	5	1030
1.29884	1	1	5	1030
1.29888	1	1	5	1030
1.29892	1	1	5	1030
1.29896	1	1	5	1030
1.299	1	1	5	1030
1.29904	1	1	5	1030
1.29908	1	1	5	1030
1.29912	1	1	5	1030
1.29916	1	1	5	1030
1.2992	1	1	5	1030
1.29924	1	1	5	1030
1.29928	1	1	5	1030
1.29932	1	1	5	1030
1.29936	1	1	5	1030
1.2994	1	1	5	1030
1.29944	1	1	5	1030
1.29948	1	1	5	1030
1.29952	1	1	5	1030
1.29956	1	1	5	1030
1.2996	1	1	5	1030
1.29964	1	1	5	1030
1.29968	1	1	5	1030
1.29972	1	1	5	1030
1.29976	1	1	5	1030
1.2998	1	1	5	1030
1.29984	1	1	5	1030
1.29988	1	1	5	1030
1.29992	1	1	5	1030
1.29996	1	1	5	1030
1.3	1	1	5	1030
1.30004	1	1	5	1030
1.30008	1	1	5	1030
1.30012	1	1	5	1030
1.30016	1	1	5	1030
1.3002	1	1	5	1030
1.30024	1	1	5	1030
1.30028	1	1	5	1030
1.30032	1	1	5	1030
1.30036	1	1	5	1030
1.3004	1	1	5	1030
1.30044	1	1	5	1030
1.30048	1	1	5	1030
1.30052	1	1	5	1030
1.30056	1	1	5	1030
1.3006	1	1	5	1030
1.30064	1	1	5	1030
1.30068	1	1	5	1030
1.30072	1	1	5	1030
1.30076	1	1	5	1030
1.3008	1	1	5	1030
1.30084	1	1	5	1030
1.30088	1	1	5	1030
1.30092	1	1	5	1030
1.30096	1	1	5	1030
1.301	1	1	5	1030
1.30104	1	1	5	1030
1.30108	1	1	5	1030
1.30112	1	1	5	1030
1.30116	1	1	5	1030
1.3012	1	1	5	1030
1.30124	1	1	5	1030
1.30128	1	1	5	1030
1.30132	1	1	5	1030
1.30136	1	1	5	1030
1.3014	1	1	5	1030
1.30144	1	1	5	1030
1.30148	1	1	5	1030
1.30152	1	1	5	1030
1.30156	1	1	5	1030
1.3016	1	1	5	1030
1.30164	1	1	5	1030
1.30168	1	1	5	1030
1.30172	1	1	5	1030
1.30176	1	1	5	1030
1.3018	1	1	5	1030
1.30184	1	1	5	1030
1.30188	1	1	5	1030
1.30192	1	1	5	1030
1.30196	1	1	5	1030
1.302	1	1	5	1030
1.30204	1	1	5	1030
1.30208	1	1	5	1030
1.30212	1	1	5	1030
1.30216	1	1	5	1030
1.3022	1	1	5	1030
1.30224	1	1	5	1030
1.30228	1	1	5	1030
1.30232	1	1	5	1030
1.30236	1	1	5	1030
1.3024	1	1	5	1030
1.30244	1	1	5	1030
1.30248	1	1	5	1030
1.30252	1	1	5	1030
1.30256	1	1	5	1030
1.3026	1	1	5	1030
1.30264	1	1	5	1030
1.30268	1	1	5	1030
1.30272	1	1	5	1030
1.30276	1	1	5	1030
1.3028	1	1	5	1030
1.30284	1	1	5	1030
1.30288	1	1	5	1030
1.30292	1	1	5	1030
1.30296	1	1	5	1030
1.303	1	1	5	1030
1.30304	1	1	5	1030
1.30308	1	1	5	1030
1.30312	1	1	5	1030
1.30316	1	1	5	1030
1.3032	1	1	5	1030
1.30324	1	1	5	1030
1.30328	1	1	5	1030
1.30332	1	1	5	1030
1.30336	1	1	5	1030
1.3034	1	1	5	1030
1.30344	1	1	5	1030
1.30348	1	1	5	1030
1.30352	1	1	5	1030
1.30356	1	1	5	1030
1.3036	1	1	5	1030
1.30364	1	1	5	1030
1.30368	1	1	5	1030
1.30372	1	1	5	1030
1.30376	1	1	5	1030
1.3038	1	1	5	1030
1.30384	1	1	5	1030
1.30388	1	1	5	1030
1.30392	1	1	5	1030
1.30396	1	1	5	1030
1.304	1	1	5	1030
1.30404	1	1	5	1030
1.30408	1	1	5	1030
1.30412	1	1	5	1030
1.30416	1	1	5	1030
1.3042	1	1	5	1030
1.30424	1	1	5	1030
1.30428	1	1	5	1030
1.30432	1	1	5	1030
1.30436	1	1	5	1030
1.3044	1	1	5	1030
1.30444	1	1	5	1030
1.30448	1	1	5	1030
1.30452	1	1	5	1030
1.30456	1	1	5	1030
1.3046	1	1	5	1030
1.30464	1	1	5	1030
1.30468	1	1	5	1030
1.30472	1	1	5	1030
1.30476	1	1	5	1030
1.3048	1	1	5	1030
1.30484	1	1	5	1030
1.30488	1	1	5	1030
1.30492	1	1	5	1030
1.30496	1	1	5	1030
1.305	1	1	5	1030
1.30504	1	1	5	1030
1.30508	1	1	5	1030
1.30512	1	1	5	1030
1.30516	1	1	5	1030
1.3052	1	1	5	1030
1.30524	1	1	5	1030
1.30528	1	1	5	1030
1.30532	1	1	5	1030
1.30536	1	1	5	1030
1.3054	1	1	5	1030
1.30544	1	1	5	1030
1.30548	1	1	5	1030
1.30552	1	1	5	1030
1.30556	1	1	5	1030
1.3056	1	1	5	1030
1.30564	1	1	5	1030
1.30568	1	1	5	1030
1.30572	1	1	5	1030
1.30576	1	1	5	1030
1.3058	1	1	5	1030
1.30584	1	1	5	1030
1.30588	1	1	5	1030
1.30592	1	1	5	1030
1.30596	1	1	5	1030
1.306	1	1	5	1030
1.30604	1	1	5	1030
1.30608	1	1	5	1030
1.30612	1	1	5	1030
1.30616	1	1	5	1030
1.3062	1	1	5	1030
1.30624	1	1	5	1030
1.30628	1	1	5	1030
1.30632	1	1	5	1030
1.30636	1	1	5	1030
1.3064	1	1	5	1030
1.30644	1	1	5	1030
1.30648	1	1	5	1030
1.30652	1	1	5	1030
1.30656	1	1	5	1030
1.3066	1	1	5	1030
1.30664	1	1	5	1030
1.30668	1	1	5	1030
1.30672	1	1	5	1030
1.30676	1	1	5	1030
1.3068	1	1	5	1030
1.30684	1	1	5	1030
1.30688	1	1	5	1030
1.30692	1	1	5	1030
1.30696	1	1	5	1030
1.307	1	1	5	1030
1.30704	1	1	5	1030
1.30708	1	1	5	1030
1.30712	1	1	5	1030
1.30716	1	1	5	1030
1.3072	1	1	5	1030
1.30724	1	1	5	1030
1.30728	1	1	5	1030
1.30732	1	1	5	1030
1.30736	1	1	5	1030
1.3074	1	1	5	1030
1.30744	1	1	5	1030
1.30748	1	1	5	1030
1.30752	1	1	5	1030
1.30756	1	1	5	1030
1.3076	1	1	5	1030
1.30764	1	1	5	1030
1.30768	1	1	5	1030
1.30772	1	1	5	1030
1.30776	1	1	5	1030
1.3078	1	1	5	1030
1.30784	1	1	5	1030
1.30788	1	1	5	1030
1.30792	1	1	5	1030
1.30796	1	1	5	1030
1.308	1	1	5	1030
1.30804	1	1	5	1030
1.30808	1	1	5	1030
1.30812	1	1	5	1030
1.30816	1	1	5	1030
1.3082	1	1	5	1030
1.30824	1	1	5	1030
1.30828	1	1	5	1030
1.30832	1	1	5	1030
1.30836	1	1	5	1030
1.3084	1	1	5	1030
1.30844	1	1	5	1030
1.30848	1	1	5	1030
1.30852	1	1	5	1030
1.30856	1	1	5	1030
1.3086	1	1	5	1030
1.30864	1	1	5	1030
1.30868	1	1	5	1030
1.30872	1	1	5	1030
1.30876	1	1	5	1030
1.3088	1	1	5	1030
1.30884	1	1	5	1030
1.30888	1	1	5	1030
1.30892	1	1	5	1030
1.30896	1	1	5	1030
1.309	1	1	5	1030
1.30904	1	1	5	1030
1.30908	1	1	5	1030
1.30912	1	1	5	1030
1.30916	1	1	5	1030
1.3092	1	1	5	1030
1.30924	1	1	5	1030
1.30928	1	1	5	1030
1.30932	1	1	5	1030
1.30936	1	1	5	1030
1.3094	1	1	5	1030
1.30944	1	1	5	1030
1.30948	1	1	5	1030
1.30952	1	1	5	1030
1.30956	1	1	5	1030
1.3096	1	1	5	1030
1.30964	1	1	5	1030
1.30968	1	1	5	1030
1.30972	1	1	5	1030
1.30976	1	1	5	1030
1.3098	1	1	5	1030
1.30984	1	1	5	1030
1.30988	1	1	5	1030
1.30992	1	1	5	1030
1.30996	1	1	5	1030
1.31	1	1	5	1030
1.31004	1	1	5	1030
1.31008	1	1	5	1030
1.31012	1	1	5	1030
1.31016	1	1	5	1030
1.3102	1	1	5	1030
1.31024	1	1	5	1030
1.31028	1	1	5	1030
1.31032	1	1	5	1030
1.31036	1	1	5	1030
1.3104	1	1	5	1030
1.31044	1	1	5	1030
1.31048	1	1	5	1030
1.31052	1	1	5	1030
1.31056	1	1	5	1030
1.3106	1	1	5	1030
1.31064	1	1	5	1030
1.31068	1	1	5	1030
1.31072	1	1	5	1030
1.31076	1	1	5	1030
1.3108	1	1	5	1030
1.31084	1	1	5	1030
1.31088	1	1	5	1030
1.31092	1	1	5	1030
1.31096	1	1	5	1030
1.311	1	1	5	1030
1.31104	1	1	5	1030
1.31108	1	1	5	1030
1.31112	1	1	5	1030
1.31116	1	1	5	1030
1.3112	1	1	5	1030
1.31124	1	1	5	1030
1.31128	1	1	5	1030
1.31132	1	1	5	1030
1.31136	1	1	5	1030
1.3114	1	1	5	1030
1.31144	1	1	5	1030
1.31148	1	1	5	1030
1.31152	1	1	5	1030
1.31156	1	1	5	1030
1.3116	1	1	5	1030
1.31164	1	1	5	1030
1.31168	1	1	5	1030
1.31172	1	1	5	1030
1.31176	1	1	5	1030
1.3118	1	1	5	1030
1.31184	1	1	5	1030
1.31188	1	1	5	1030
1.31192	1	1	5	1030
1.31196	1	1	5	1030
1.312	1	1	5	1030
1.31204	1	1	5	1030
1.31208	1	1	5	1030
1.31212	1	1	5	1030
1.31216	1	1	5	1030
1.3122	1	1	5	1030
1.31224	1	1	5	1030
1.31228	1	1	5	1030
1.31232	1	1	5	1030
1.31236	1	1	5	1030
1.3124	1	1	5	1030
1.31244	1	1	5	1030
1.31248	1	1	5	1030
1.31252	1	1	5	1030
1.31256	1	1	5	1030
1.3126	1	1	5	1030
1.31264	1	1	5	1030
1.31268	1	1	5	1030
1.31272	1	1	5	1030
1.31276	1	1	5	1030
1.3128	1	1	5	1030
1.31284	1	1	5	1030
1.31288	1	1	5	1030
1.31292	1	1	5	1030
1.31296	1	1	5	1030
1.313	1	1	5	1030
1.31304	1	1	5	1030
1.31308	1	1	5	1030
1.31312	1	1	5	1030
1.31316	1	1	5	1030
1.3132	1	1	5	1030
1.31324	1	1	5	1030
1.31328	1	1	5	1030
1.31332	1	1	5	1030
1.31336	1	1	5	1030
1.3134	1	1	5	1030
1.31344	1	1	5	1030
1.31348	1	1	5	1030
1.31352	1	1	5	1030
1.31356	1	1	5	1030
1.3136	1	1	5	1030
1.31364	1	1	5	1030
1.31368	1	1	5	1030
1.31372	1	1	5	1030
1.31376	1	1	5	1030
1.3138	1	1	5	1030
1.31384	1	1	5	1030
1.31388	1	1	5	1030
1.31392	1	1	5	1030
1.31396	1	1	5	1030
1.314	1	1	5	1030
1.31404	1	1	5	1030
1.31408	1	1	5	1030
1.31412	1	1	5	1030
1.31416	1	1	5	1030
1.3142	1	1	5	1030
1.31424	1	1	5	1030
1.31428	1	1	5	1030
1.31432	1	1	5	1030
1.31436	1	1	5	1030
1.3144	1	1	5	1030
1.31444	1	1	5	1030
1.31448	1	1	5	1030
1.31452	1	1	5	1030
1.31456	1	1	5	1030
1.3146	1	1	5	1030
1.31464	1	1	5	1030
1.31468	1	1	5	1030
1.31472	1	1	5	1030
1.31476	1	1	5	1030
1.3148	1	1	5	1030
1.31484	1	1	5	1030
1.31488	1	1	5	1030
1.31492	1	1	5	1030
1.31496	1	1	5	1030
1.315	1	1	5	1030
1.31504	1	1	5	1030
1.31508	1	1	5	1030
1.31512	1	1	5	1030
1.31516	1	1	5	1030
1.3152	1	1	5	1030
1.31524	1	1	5	1030
1.31528	1	1	5	1030
1.31532	1	1	5	1030
1.31536	1	1	5	1030
1.3154	1	1	5	1030
1.31544	1	1	5	1030
1.31548	1	1	5	1030
1.31552	1	1	5	1030
1.31556	1	1	5	1030
1.3156	1	1	5	1030
1.31564	1	1	5	1030
1.31568	1	1	5	1030
1.31572	1	1	5	1030
1.31576	1	1	5	1030
1.3158	1	1	5	1030
1.31584	1	1	5	1030
1.31588	1	1	5	1030
1.31592	1	1	5	1030
1.31596	1	1	5	1030
1.316	1	1	5	1030
1.31604	1	1	5	1030
1.31608	1	1	5	1030
1.31612	1	1	5	1030
1.31616	1	1	5	1030
1.3162	1	1	5	1030
1.31624	1	1	5	1030
1.31628	1	1	5	1030
1.31632	1	1	5	1030
1.31636	1	1	5	1030
1.3164	1	1	5	1030
1.31644	1	1	5	1030
1.31648	1	1	5	1030
1.31652	1	1	5	1030
1.31656	1	1	5	1030
1.3166	1	1	5	1030
1.31664	1	1	5	1030
1.31668	1	1	5	1030
1.31672	1	1	5	1030
1.31676	1	1	5	1030
1.3168	1	1	5	1030
1.31684	1	1	5	1030
1.31688	1	1	5	1030
1.31692	1	1	5	1030
1.31696	1	1	5	1030
1.317	1	1	5	1030
1.31704	1	1	5	1030
1.31708	1	1	5	1030
1.31712	1	1	5	1030
1.31716	1	1	5	1030
1.3172	1	1	5	1030
1.31724	1	1	5	1030
1.31728	1	1	5	1030
1.31732	1	1	5	1030
1.31736	1	1	5	1030
1.3174	1	1	5	1030
1.31744	1	1	5	1030
1.31748	1	1	5	1030
1.31752	1	1	5	1030
1.31756	1	1	5	1030
1.3176	1	1	5	1030
1.31764	1	1	5	1030
1.31768	1	1	5	1030
1.31772	1	1	5	1030
1.31776	1	1	5	1030
1.3178	1	1	5	1030
1.31784	1	1	5	1030
1.31788	1	1	5	1030
1.31792	1	1	5	1030
1.31796	1	1	5	1030
1.318	1	1	5	1030
1.31804	1	1	5	1030
1.31808	1	1	5	1030
1.31812	1	1	5	1030
1.31816	1	1	5	1030
1.3182	1	1	5	1030
1.31824	1	1	5	1030
1.31828	1	1	5	1030
1.31832	1	1	5	1030
1.31836	1	1	5	1030
1.3184	1	1	5	1030
1.31844	1	1	5	1030
1.31848	1	1	5	1030
1.31852	1	1	5	1030
1.31856	1	1	5	1030
1.3186	1	1	5	1030
1.31864	1	1	5	1030
1.31868	1	1	5	1030
1.31872	1	1	5	1030
1.31876	1	1	5	1030
1.3188	1	1	5	1030
1.31884	1	1	5	1030
1.31888	1	1	5	1030
1.31892	1	1	5	1030
1.31896	1	1	5	1030
1.319	1	1	5	1030
1.31904	1	1	5	1030
1.31908	1	1	5	1030
1.31912	1	1	5	1030
1.31916	1	1	5	1030
1.3192	1	1	5	1030
1.31924	1	1	5	1030
1.31928	1	1	5	1030
1.31932	1	1	5	1030
1.31936	1	1	5	1030
1.3194	1	1	5	1030
1.31944	1	1	5	1030
1.31948	1	1	5	1030
1.31952	1	1	5	1030
1.31956	1	1	5	1030
1.3196	1	1	5	1030
1.31964	1	1	5	1030
1.31968	1	1	5	1030
1.31972	1	1	5	1030
1.31976	1	1	5	1030
1.3198	1	1	5	1030
1.31984	1	1	5	1030
1.31988	1	1	5	1030
1.31992	1	1	5	1030
1.31996	1	1	5	1030
1.32	1	1	5	1030
1.32004	1	1	5	1030
1.32008	1	1	5	1030
1.32012	1	1	5	1030
1.32016	1	1	5	1030
1.3202	1	1	5	1030
1.32024	1	1	5	1030
1.32028	1	1	5	1030
1.32032	1	1	5	1030
1.32036	1	1	5	1030
1.3204	1	1	5	1030
1.32044	1	1	5	1030
1.32048	1	1	5	1030
1.32052	1	1	5	1030
1.32056	1	1	5	1030
1.3206	1	1	5	1030
1.32064	1	1	5	1030
1.32068	1	1	5	1030
1.32072	1	1	5	1030
1.32076	1	1	5	1030
1.3208	1	1	5	1030
1.32084	1	1	5	1030
1.32088	1	1	5	1030
1.32092	1	1	5	1030
1.32096	1	1	5	1030
1.321	1	1	5	1030
1.32104	1	1	5	1030
1.32108	1	1	5	1030
1.32112	1	1	5	1030
1.32116	1	1	5	1030
1.3212	1	1	5	1030
1.32124	1	1	5	1030
1.32128	1	1	5	1030
1.32132	1	1	5	1030
1.32136	1	1	5	1030
1.3214	1	1	5	1030
1.32144	1	1	5	1030
1.32148	1	1	5	1030
1.32152	1	1	5	1030
1.32156	1	1	5	1030
1.3216	1	1	5	1030
1.32164	1	1	5	1030
1.32168	1	1	5	1030
1.32172	1	1	5	1030
1.32176	1	1	5	1030
1.3218	1	1	5	1030
1.32184	1	1	5	1030
1.32188	1	1	5	1030
1.32192	1	1	5	1030
1.32196	1	1	5	1030
1.322	1	1	5	1030
1.32204	1	1	5	1030
1.32208	1	1	5	1030
1.32212	1	1	5	1030
1.32216	1	1	5	1030
1.3222	1	1	5	1030
1.32224	1	1	5	1030
1.32228	1	1	5	1030
1.32232	1	1	5	1030
1.32236	1	1	5	1030
1.3224	1	1	5	1030
1.32244	1	1	5	1030
1.32248	1	1	5	1030
1.32252	1	1	5	1030
1.32256	1	1	5	1030
1.3226	1	1	5	1030
1.32264	1	1	5	1030
1.32268	1	1	5	1030
1.32272	1	1	5	1030
1.32276	1	1	5	1030
1.3228	1	1	5	1030
1.32284	1	1	5	1030
1.32288	1	1	5	1030
1.32292	1	1	5	1030
1.32296	1	1	5	1030
1.323	1	1	5	1030
1.32304	1	1	5	1030
1.32308	1	1	5	1030
1.32312	1	1	5	1030
1.32316	1	1	5	1030
1.3232	1	1	5	1030
1.32324	1	1	5	1030
1.32328	1	1	5	1030
1.32332	1	1	5	1030
1.32336	1	1	5	1030
1.3234	1	1	5	1030
1.32344	1	1	5	1030
1.32348	1	1	5	1030
1.32352	1	1	5	1030
1.32356	1	1	5	1030
1.3236	1	1	5	1030
1.32364	1	1	5	1030
1.32368	1	1	5	1030
1.32372	1	1	5	1030
1.32376	1	1	5	1030
1.3238	1	1	5	1030
1.32384	1	1	5	1030
1.32388	1	1	5	1030
1.32392	1	1	5	1030
1.32396	1	1	5	1030
1.324	1	1	5	1030
1.32404	1	1	5	1030
1.32408	1	1	5	1030
1.32412	1	1	5	1030
1.32416	1	1	5	1030
1.3242	1	1	5	1030
1.32424	1	1	5	1030
1.32428	1	1	5	1030
1.32432	1	1	5	1030
1.32436	1	1	5	1030
1.3244	1	1	5	1030
1.32444	1	1	5	1030
1.32448	1	1	5	1030
1.32452	1	1	5	1030
1.32456	1	1	5	1030
1.3246	1	1	5	1030
1.32464	1	1	5	1030
1.32468	1	1	5	1030
1.32472	1	1	5	1030
1.32476	1	1	5	1030
1.3248	1	1	5	1030
1.32484	1	1	5	1030
1.32488	1	1	5	1030
1.32492	1	1	5	1030
1.32496	1	1	5	1030
1.325	1	1	5	1030
1.32504	1	1	5	1030
1.32508	1	1	5	1030
1.32512	1	1	5	1030
1.32516	1	1	5	1030
1.3252	1	1	5	1030
1.32524	1	1	5	1030
1.32528	1	1	5	1030
1.32532	1	1	5	1030
1.32536	1	1	5	1030
1.3254	1	1	5	1030
1.32544	1	1	5	1030
1.32548	1	1	5	1030
1.32552	1	1	5	1030
1.32556	1	1	5	1030
1.3256	1	1	5	1030
1.32564	1	1	5	1030
1.32568	1	1	5	1030
1.32572	1	1	5	1030
1.32576	1	1	5	1030
1.3258	1	1	5	1030
1.32584	1	1	5	1030
1.32588	1	1	5	1030
1.32592	1	1	5	1030
1.32596	1	1	5	1030
1.326	1	1	5	1030
1.32604	1	1	5	1030
1.32608	1	1	5	1030
1.32612	1	1	5	1030
1.32616	1	1	5	1030
1.3262	1	1	5	1030
1.32624	1	1	5	1030
1.32628	1	1	5	1030
1.32632	1	1	5	1030
1.32636	1	1	5	1030
1.3264	1	1	5	1030
1.32644	1	1	5	1030
1.32648	1	1	5	1030
1.32652	1	1	5	1030
1.32656	1	1	5	1030
1.3266	1	1	5	1030
1.32664	1	1	5	1030
1.32668	1	1	5	1030
1.32672	1	1	5	1030
1.32676	1	1	5	1030
1.3268	1	1	5	1030
1.32684	1	1	5	1030
1.32688	1	1	5	1030
1.32692	1	1	5	1030
1.32696	1	1	5	1030
1.327	1	1	5	1030
1.32704	1	1	5	1030
1.32708	1	1	5	1030
1.32712	1	1	5	1030
1.32716	1	1	5	1030
1.3272	1	1	5	1030
1.32724	1	1	5	1030
1.32728	1	1	5	1030
1.32732	1	1	5	1030
1.32736	1	1	5	1030
1.3274	1	1	5	1030
1.32744	1	1	5	1030
1.32748	1	1	5	1030
1.32752	1	1	5	1030
1.32756	1	1	5	1030
1.3276	1	1	5	1030
1.32764	1	1	5	1030
1.32768	1	1	5	1030
1.32772	1	1	5	1030
1.32776	1	1	5	1030
1.3278	1	1	5	1030
1.32784	1	1	5	1030
1.32788	1	1	5	1030
1.32792	1	1	5	1030
1.32796	1	1	5	1030
1.328	1	1	5	1030
1.32804	1	1	5	1030
1.32808	1	1	5	1030
1.32812	1	1	5	1030
1.32816	1	1	5	1030
1.3282	1	1	5	1030
1.32824	1	1	5	1030
1.32828	1	1	5	1030
1.32832	1	1	5	1030
1.32836	1	1	5	1030
1.3284	1	1	5	1030
1.32844	1	1	5	1030
1.32848	1	1	5	1030
1.32852	1	1	5	1030
1.32856	1	1	5	1030
1.3286	1	1	5	1030
1.32864	1	1	5	1030
1.32868	1	1	5	1030
1.32872	1	1	5	1030
1.32876	1	1	5	1030
1.3288	1	1	5	1030
1.32884	1	1	5	1030
1.32888	1	1	5	1030
1.32892	1	1	5	1030
1.32896	1	1	5	1030
1.329	1	1	5	1030
1.32904	1	1	5	1030
1.32908	1	1	5	1030
1.32912	1	1	5	1030
1.32916	1	1	5	1030
1.3292	1	1	5	1030
1.32924	1	1	5	1030
1.32928	1	1	5	1030
1.32932	1	1	5	1030
1.32936	1	1	5	1030
1.3294	1	1	5	1030
1.32944	1	1	5	1030
1.32948	1	1	5	1030
1.32952	1	1	5	1030
1.32956	1	1	5	1030
1.3296	1	1	5	1030
1.32964	1	1	5	1030
1.32968	1	1	5	1030
1.32972	1	1	5	1030
1.32976	1	1	5	1030
1.3298	1	1	5	1030
1.32984	1	1	5	1030
1.32988	1	1	5	1030
1.32992	1	1	5	1030
1.32996	1	1	5	1030
1.33	1	1	5	1030
1.33004	1	1	5	1030
1.33008	1	1	5	1030
1.33012	1	1	5	1030
1.33016	1	1	5	1030
1.3302	1	1	5	1030
1.33024	1	1	5	1030
1.33028	1	1	5	1030
1.33032	1	1	5	1030
1.33036	1	1	5	1030
1.3304	1	1	5	1030
1.33044	1	1	5	1030
1.33048	1	1	5	1030
1.33052	1	1	5	1030
1.33056	1	1	5	1030
1.3306	1	1	5	1030
1.33064	1	1	5	1030
1.33068	1	1	5	1030
1.33072	1	1	5	1030
1.33076	1	1	5	1030
1.3308	1	1	5	1030
1.33084	1	1	5	1030
1.33088	1	1	5	1030
1.33092	1	1	5	1030
1.33096	1	1	5	1030
1.331	1	1	5	1030
1.33104	1	1	5	1030
1.33108	1	1	5	1030
1.33112	1	1	5	1030
1.33116	1	1	5	1030
1.3312	1	1	5	1030
1.33124	1	1	5	1030
1.33128	1	1	5	1030
1.33132	1	1	5	1030
1.33136	1	1	5	1030
1.3314	1	1	5	1030
1.33144	1	1	5	1030
1.33148	1	1	5	1030
1.33152	1	1	5	1030
1.33156	1	1	5	1030
1.3316	1	1	5	1030
1.33164	1	1	5	1030
1.33168	1	1	5	1030
1.33172	1	1	5	1030
1.33176	1	1	5	1030
1.3318	1	1	5	1030
1.33184	1	1	5	1030
1.33188	1	1	5	1030
1.33192	1	1	5	1030
1.33196	1	1	5	1030
1.332	1	1	5	1030
1.33204	1	1	5	1030
1.33208	1	1	5	1030
1.33212	1	1	5	1030
1.33216	1	1	5	1030
1.3322	1	1	5	1030
1.33224	1	1	5	1030
1.33228	1	1	5	1030
1.33232	1	1	5	1030
1.33236	1	1	5	1030
1.3324	1	1	5	1030
1.33244	1	1	5	1030
1.33248	1	1	5	1030
1.33252	1	1	5	1030
1.33256	1	1	5	1030
1.3326	1	1	5	1030
1.33264	1	1	5	1030
1.33268	1	1	5	1030
1.33272	1	1	5	1030
1.33276	1	1	5	1030
1.3328	1	1	5	1030
1.33284	1	1	5	1030
1.33288	1	1	5	1030
1.33292	1	1	5	1030
1.33296	1	1	5	1030
1.333	1	1	5	1030
1.33304	1	1	5	1030
1.33308	1	1	5	1030
1.33312	1	1	5	1030
1.33316	1	1	5	1030
1.3332	1	1	5	1030
1.33324	1	1	5	1030
1.33328	1	1	5	1030
1.33332	1	1	5	1030
1.33336	1	1	5	1030
1.3334	1	1	5	1030
1.33344	1	1	5	1030
1.33348	1	1	5	1030
1.33352	1	1	5	1030
1.33356	1	1	5	1030
1.3336	1	1	5	1030
1.33364	1	1	5	1030
1.33368	1	1	5	1030
1.33372	1	1	5	1030
1.33376	1	1	5	1030
1.3338	1	1	5	1030
1.33384	1	1	5	1030
1.33388	1	1	5	1030
1.33392	1	1	5	1030
1.33396	1	1	5	1030
1.334	1	1	5	1030
1.33404	1	1	5	1030
1.33408	1	1	5	1030
1.33412	1	1	5	1030
1.33416	1	1	5	1030
1.3342	1	1	5	1030
1.33424	1	1	5	1030
1.33428	1	1	5	1030
1.33432	1	1	5	1030
1.33436	1	1	5	1030
1.3344	1	1	5	1030
1.33444	1	1	5	1030
1.33448	1	1	5	1030
1.33452	1	1	5	1030
1.33456	1	1	5	1030
1.3346	1	1	5	1030
1.33464	1	1	5	1030
1.33468	1	1	5	1030
1.33472	1	1	5	1030
1.33476	1	1	5	1030
1.3348	1	1	5	1030
1.33484	1	1	5	1030
1.33488	1	1	5	1030
1.33492	1	1	5	1030
1.33496	1	1	5	1030
1.335	1	1	5	1030
1.33504	1	1	5	1030
1.33508	1	1	5	1030
1.33512	1	1	5	1030
1.33516	1	1	5	1030
1.3352	1	1	5	1030
1.33524	1	1	5	1030
1.33528	1	1	5	1030
1.33532	1	1	5	1030
1.33536	1	1	5	1030
1.3354	1	1	5	1030
1.33544	1	1	5	1030
1.33548	1	1	5	1030
1.33552	1	1	5	1030
1.33556	1	1	5	1030
1.3356	1	1	5	1030
1.33564	1	1	5	1030
1.33568	1	1	5	1030
1.33572	1	1	5	1030
1.33576	1	1	5	1030
1.3358	1	1	5	1030
1.33584	1	1	5	1030
1.33588	1	1	5	1030
1.33592	1	1	5	1030
1.33596	1	1	5	1030
1.336	1	1	5	1030
1.33604	1	1	5	1030
1.33608	1	1	5	1030
1.33612	1	1	5	1030
1.33616	1	1	5	1030
1.3362	1	1	5	1030
1.33624	1	1	5	1030
1.33628	1	1	5	1030
1.33632	1	1	5	1030
1.33636	1	1	5	1030
1.3364	1	1	5	1030
1.33644	1	1	5	1030
1.33648	1	1	5	1030
1.33652	1	1	5	1030
1.33656	1	1	5	1030
1.3366	1	1	5	1030
1.33664	1	1	5	1030
1.33668	1	1	5	1030
1.33672	1	1	5	1030
